Team ID , Team  , Region , Country , Track , Section , Size , Status
386,Sheffield,Europe,United Kingdom,Environment,IGEM,13,Accepted
387,SJTU-BioX-Shanghai,Asia,China,Health & Medicine,IGEM,17,Accepted
406,SJTU-Oncology-Shanghai,Asia,China,,IGEM,1,Withdrawn
323,Slovenia,Europe,Slovenia,New Application,IGEM,23,Accepted
353,Stanford,North America,United States,Foundational Advance,IGEM,16,Accepted
380,Stockholm,Europe,Sweden,Health & Medicine,IGEM,7,Accepted
356,St_Andrews,Europe,United Kingdom,Health & Medicine,IGEM,15,Accepted
427,Tec-Monterrey,Latin America,Mexico,Environment,IGEM,12,Accepted
373,The_Citadel-Charleston,North America,United States,Health & Medicine,IGEM,8,Accepted
500,Tianjin,Asia,China,Environment,IGEM,23,Accepted
317,Tokyo-NoKoGen,Asia,Japan,New Application,IGEM,25,Accepted
336,Tokyo_Metropolitan,Asia,Japan,Manufacturing,IGEM,35,Accepted
395,Tokyo_Tech,Asia,Japan,Information Processing,IGEM,16,Accepted
357,Toronto,North America,Canada,Environment,IGEM,12,Accepted
341,Tsinghua,Asia,China,New Application,IGEM,19,Accepted
398,TU_Delft,Europe,Netherlands,Environment,IGEM,16,Accepted
494,TU_Munich,Europe,Germany,Foundational Advance,IGEM,11,Accepted
419,TzuChiU_Formosa,Asia,Taiwan,Food & Energy,IGEM,29,Accepted
301,UCL_London,Europe,United Kingdom,Manufacturing,IGEM,15,Accepted
321,UCSF,North America,United States,Health & Medicine,IGEM,15,Accepted
327,UC_Davis,North America,United States,Manufacturing,IGEM,8,Accepted
310,UIUC-Illinois,North America,United States,Information Processing,IGEM,12,Accepted
335,UIUC-Illinois-Software,North America,United States,Software Tools,IGEM,7,Accepted
348,ULB-Brussels,Europe,Belgium,Food & Energy,IGEM,16,Accepted
360,UNAM-Genomics_Mexico,Latin America,Mexico,Information Processing,IGEM,13,Accepted
300,UNIPV-Pavia,Europe,Italy,Manufacturing,IGEM,14,Accepted
319,uOttawa,North America,Canada,Foundational Advance,IGEM,9,Accepted
367,UPO-Sevilla,Europe,Spain,New Application,IGEM,8,Accepted
379,Uppsala-Sweden,Europe,Sweden,Health & Medicine,IGEM,13,Accepted
397,UQ_Australia,Asia,Australia,,IGEM,1,Withdrawn
347,UST-Beijing,Asia,China,,IGEM,1,Deleted
371,USTC,Asia,China,Manufacturing,IGEM,21,Accepted
369,USTC_Software,Asia,China,Software Tools,IGEM,16,Accepted
425,UST_Houston_TX,North America,United States,,IGEM,1,Deleted
313,UT-Tokyo,Asia,Japan,Information Processing,IGEM,35,Accepted
390,Utah_State,North America,United States,Manufacturing,IGEM,9,Accepted
412,UTDallas,North America,United States,Environment,IGEM,7,Accepted
401,Valencia,Europe,Spain,Food & Energy,IGEM,16,Accepted
340,VictoriaBC,North America,Canada,Information Processing,IGEM,5,Withdrawn
303,Virginia_United,North America,United States,Information Processing,IGEM,28,Accepted
304,VT-ENSIMAG_Biosecurity,North America,United States,Software Tools,IGEM,8,Accepted
299,Warsaw,Europe,Poland,Foundational Advance,IGEM,18,Accepted
355,Warwick,Europe,United Kingdom,,IGEM,1,Deleted
314,Washington,North America,United States,Health & Medicine,IGEM,29,Accepted
394,WashU,North America,United States,Foundational Advance,IGEM,11,Accepted
359,Waterloo,North America,Canada,Health & Medicine,IGEM,19,Accepted
388,Weimar-Heidelberg_Arts,Europe,Germany,New Application,IGEM,18,Accepted
413,WesternU-Research_Ontario,North America,Canada,,IGEM,15,Withdrawn
318,Wisconsin-Madison,North America,United States,Health & Medicine,IGEM,9,Accepted
354,WITS-South_Africa,Africa,South Africa,Health & Medicine,IGEM,14,Accepted
430,xm,Asia,,,IGEM,1,Deleted
421,XMU-China,Asia,China,,IGEM,5,Withdrawn
393,Yale,North America,United States,Manufacturing,IGEM,24,Accepted
402,ZJU-China,Asia,China,Software Tools,IGEM,23,Accepted
