Team ID , Team  , Region , Country , Track , Section , Size , Status
541,Fatih_Turkey,Europe,Turkey,New Application,IGEM,18,Accepted
608,Freiburg,Europe,Germany,Foundational Advance,IGEM,12,Accepted
604,Fudan-Shanghai,Asia,China,New Application,IGEM,20,Accepted
614,Gaston_Day_School,North America,United States,Environment,IGEM,6,Accepted
529,GeorgiaState,North America,United States,Manufacturing,IGEM,7,Accepted
582,GeorgiaTech,North America,United States,New Application,IGEM,11,Accepted
660,Glasgow,Europe,United Kingdom,Manufacturing,IGEM,14,Accepted
586,Greenfield_IN-Rihm-HS,North America,United States,,High School,7,Accepted
637,Greenfield_IN-Schini-HS,North America,United States,,High School,2,Accepted
545,Grenoble,Europe,France,Environment,IGEM,18,Accepted
531,Grinnell,North America,United States,Manufacturing,IGEM,4,Accepted
607,Groningen,Europe,Netherlands,Information Processing,Pg_masters,16,Accepted
677,Hampton,North America,Unspecified,,IGEM,0,Deleted
615,Harvard,North America,United States,Foundational Advance,IGEM,20,Accepted
609,HIT-Harbin,Asia,China,Food & Energy,IGEM,14,Accepted
544,HKU-Hong_Kong,Asia,Hong Kong,New Application,IGEM,19,Accepted
524,HKUST-Hong_Kong,Asia,Hong Kong,New Application,IGEM,42,Accepted
547,HokkaidoU_Japan,Asia,Japan,New Application,IGEM,24,Accepted
559,Hong_Kong-CUHK,Asia,Hong Kong,Foundational Advance,IGEM,31,Accepted
573,HSU,Asia,Unspecified,,IGEM,0,Withdrawn
684,HU-Micro,Europe,Germany,,IGEM,0,Pending
661,Hunter-NYC,North America,United States,Environment,IGEM,7,Accepted
580,HUST-China,Asia,China,Software Tools,IGEM,20,Accepted
572,IIT_Madras,Asia,India,New Application,IGEM,16,Accepted
515,Imperial_College_London,Europe,United Kingdom,Environment,IGEM,17,Accepted
587,ITESM_Mexico,Latin America,Mexico,Environment,IGEM,16,Accepted
664,IvyTech-South_Bend,North America,United States,,IGEM,7,Withdrawn
530,Johns_Hopkins,North America,United States,Food & Energy,IGEM,22,Accepted
623,KAIST-Korea,Asia,Korea, Republic Of,New Application,IGEM,13,Accepted
647,KAIT_Japan,Asia,Japan,Foundational Advance,IGEM,7,Accepted
681,Kansas_CAPS_HS_1,North America,United States,,High School,0,Pending
682,Kansas_CAPS_HS_2,North America,United States,,High School,0,Pending
579,KIT-Kyoto,Asia,Japan,Health & Medicine,IGEM,17,Accepted
610,Korea_U_Seoul,Asia,Korea, Republic Of,Food & Energy,IGEM,25,Accepted
584,KULeuven,Europe,Belgium,Environment,IGEM,25,Accepted
622,Kyoto,Asia,Japan,New Application,IGEM,22,Accepted
542,Lethbridge,North America,Canada,Environment,IGEM,23,Accepted
549,LMU-Munich,Europe,Germany,Environment,IGEM,12,Accepted
540,Lyon-INSA-ENS,Europe,France,Environment,IGEM,27,Accepted
646,Macquarie_Australia,Asia,Australia,New Application,IGEM,19,Accepted
666,McGill,North America,Canada,,IGEM,11,Withdrawn
593,METU-Ankara,Europe,Turkey,Environment,Pg_masters,19,Accepted
536,METU-BIN_Ankara,Europe,Turkey,Software Tools,IGEM,11,Accepted
616,METU_Turkey_SoftLab,Europe,Turkey,,IGEM,8,Withdrawn
618,Michigan,North America,United States,New Application,IGEM,19,Accepted
632,Minnesota,North America,United States,Manufacturing,IGEM,23,Accepted
621,Missouri_Miners,North America,United States,Health & Medicine,IGEM,28,Accepted
511,MIT,North America,United States,Health & Medicine,IGEM,21,Accepted
591,Nairobi,Europe,Kenya,,IGEM,7,Withdrawn
599,Nanjing,Asia,China,,IGEM,0,Withdrawn
539,NCTU_Formosa,Asia,Taiwan,New Application,IGEM,23,Accepted
558,Nevada,North America,United States,Food & Energy,IGEM,25,Accepted
575,Northwestern,North America,United States,Health & Medicine,IGEM,10,Accepted
639,NTNU_Trondheim,Europe,Norway,New Application,IGEM,14,Accepted
651,NYC_Software,North America,United States,Software Tools,IGEM,9,Accepted
650,NYC_Wetware,North America,United States,Environment,IGEM,9,Accepted
624,NYMU-Taipei,Asia,Taiwan,New Application,IGEM,30,Accepted
602,Osaka,Asia,Japan,Environment,IGEM,9,Accepted
594,OUC-China,Asia,China,Information Processing,IGEM,14,Accepted
653,Panama,Latin America,Panama,Environment,IGEM,21,Accepted
606,Paris_Bettencourt,Europe,France,Foundational Advance,IGEM,21,Accepted
598,Peking_R,Asia,China,New Application,IGEM,13,Accepted
581,Peking_S,Asia,China,Information Processing,IGEM,15,Accepted
548,Penn,North America,United States,Foundational Advance,IGEM,17,Accepted
648,Penn_State,North America,United States,Environment,IGEM,13,Accepted
627,Potsdam_Bioware,Europe,Germany,Health & Medicine,IGEM,20,Accepted
630,Purdue,North America,United States,,IGEM,3,Withdrawn
631,Queens_Canada,North America,Canada,Environment,IGEM,21,Accepted
667,Rajasthan,Asia,India,,IGEM,0,Withdrawn
588,Rutgers,North America,United States,Information Processing,IGEM,18,Accepted
514,Sevilla,Europe,Spain,Foundational Advance,IGEM,14,Accepted
567,SJTU-BioX-Shanghai,Asia,China,New Application,IGEM,13,Accepted
663,SouthBend-Mishawaka-HS,North America,United States,,High School,9,Accepted
675,SouthBend-Mishawaka-HS-2,North America,United States,,High School,8,Accepted
521,Strathclyde_Glasgow,Europe,United Kingdom,,IGEM,11,Withdrawn
628,St_Andrews,Europe,United Kingdom,Health & Medicine,IGEM,11,Accepted
629,SYSU-China,Asia,China,Environment,IGEM,16,Accepted
633,Tec-Monterrey,Latin America,Mexico,Food & Energy,IGEM,13,Accepted
563,Tianjin,Asia,China,Food & Energy,IGEM,15,Accepted
519,Tokyo-NoKoGen,Asia,Japan,Environment,IGEM,15,Accepted
543,Tokyo_Metropolitan,Asia,Japan,Health & Medicine,IGEM,34,Accepted
649,Tokyo_Tech,Asia,Japan,New Application,IGEM,23,Accepted
601,Toronto,North America,Canada,New Application,IGEM,12,Accepted
600,TorontoMaRSDiscovery,North America,Canada,,IGEM,1,Withdrawn
680,Tremblay_dystrophy_Canada,North America,Canada,,Pg_masters,0,Deleted
533,Tsinghua,Asia,China,Information Processing,IGEM,14,Accepted
574,Tsinghua-A,Asia,China,Foundational Advance,IGEM,15,Accepted
556,TU-Delft,Europe,Netherlands,New Application,IGEM,15,Accepted
568,TU_Munich,Europe,Germany,Manufacturing,IGEM,22,Accepted
571,TzuChiU_Formosa,Asia,Taiwan,Manufacturing,IGEM,25,Accepted
566,UANL_Mty-Mexico,Latin America,Mexico,Information Processing,IGEM,19,Accepted
679,UC-Chile,Latin America,Chile,,IGEM,0,Deleted
676,UCL_London,Europe,United Kingdom,Manufacturing,IGEM,16,Accepted
644,UCSF,North America,United States,Health & Medicine,IGEM,12,Accepted
611,UC_Davis,North America,United States,Foundational Advance,IGEM,5,Accepted
509,UEA-JIC_Norwich,Europe,United Kingdom,New Application,IGEM,15,Accepted
617,UIUC-Illinois,North America,United States,New Application,IGEM,13,Accepted
551,ULB-Brussels,Europe,Belgium,Foundational Advance,IGEM,19,Accepted
535,UNAM-Genomics_Mexico,Latin America,Mexico,Food & Energy,IGEM,24,Accepted
657,UNAM-ITESM_Mexico_City,Latin America,Mexico,,IGEM,12,Withdrawn
554,UNICAMP-EMSE_Brazil,Latin America,Brazil,Health & Medicine,IGEM,15,Accepted
516,UNIPV-Pavia,Europe,Italy,Information Processing,IGEM,13,Accepted
526,UNIST_Korea,Asia,Korea, Republic Of,Environment,IGEM,11,Accepted
553,UNITS_Trieste,Europe,Italy,New Application,IGEM,12,Accepted
642,uOttawa,North America,Canada,Foundational Advance,IGEM,17,Accepted
510,UPO-Sevilla,Europe,Spain,New Application,IGEM,17,Accepted
592,Uppsala-Sweden,Europe,Sweden,New Application,IGEM,23,Accepted
570,UQ-Australia,Asia,Australia,Foundational Advance,IGEM,9,Accepted
512,USC,North America,United States,Foundational Advance,IGEM,8,Accepted
603,UST-Beijing,Asia,China,Food & Energy,IGEM,8,Accepted
557,USTC-China,Asia,China,Foundational Advance,IGEM,21,Accepted
507,USTC-Software,Asia,China,Software Tools,IGEM,17,Accepted
518,UT-Tokyo,Asia,Japan,Manufacturing,IGEM,23,Accepted
654,Utah_State,North America,United States,Manufacturing,IGEM,11,Accepted
672,UTP-Panama,Latin America,Panama,Food & Energy,IGEM,20,Accepted
636,UTP-Poland,Europe,Poland,,IGEM,2,Withdrawn
671,UTP_Panama,Latin America,Unspecified,,IGEM,0,Deleted
569,UT_Dallas,North America,United States,Health & Medicine,IGEM,13,Accepted
565,Valencia,Europe,Spain,Environment,IGEM,19,Accepted
674,VCU,North America,United States,Foundational Advance,IGEM,6,Accepted
635,Virginia,North America,United States,Health & Medicine,IGEM,7,Accepted
555,Virginia_Tech,North America,United States,Foundational Advance,IGEM,15,Accepted
513,VIT_Vellore,Asia,India,Health & Medicine,IGEM,8,Accepted
546,Wageningen_UR,Europe,Netherlands,Foundational Advance,IGEM,19,Accepted
659,WarrenCIndpls_IN-HS,North America,United States,,High School,1,Accepted
528,Warsaw,Europe,Poland,Foundational Advance,IGEM,12,Accepted
520,Waseda-Japan,Asia,Japan,,IGEM,12,Withdrawn
590,Washington,North America,United States,Food & Energy,IGEM,30,Accepted
552,WashU,North America,United States,Food & Energy,IGEM,12,Accepted
576,Waterloo,North America,Canada,Foundational Advance,IGEM,28,Accepted
583,West_Point,North America,United States,Health & Medicine,IGEM,7,Accepted
560,WHU-China,Asia,China,Foundational Advance,IGEM,22,Accepted
634,Wisconsin-Madison,North America,United States,Environment,IGEM,10,Accepted
537,WITS-CSIR_SA,Europe,South Africa,New Application,IGEM,11,Accepted
658,XMU-China,Asia,China,Manufacturing,IGEM,13,Accepted
652,Yale,North America,United States,Food & Energy,IGEM,12,Accepted
561,ZJU-China,Asia,China,New Application,IGEM,14,Accepted
