Team ID , Team  , Region , Country , Track , Section , Size , Status
747,Freiburg,Europe,Germany,Foundational Advance,IGEM,22,Accepted
798,Fudan_D,Asia,China,New Application,IGEM,27,Accepted
785,Fudan_Lux,Asia,China,Information Processing,IGEM,18,Accepted
824,Gaston_Day_School,North America,United States,Environment,IGEM,7,Accepted
755,GeorgiaState,North America,United States,Environment,IGEM,15,Accepted
916,Georgia_Tech,North America,United States,Information Processing,IGEM,10,Accepted
777,Goettingen,Europe,Germany,Health & Medicine,IGEM,16,Accepted
839,GPHS_Snohomish_WA,North America,United States,,High School,10,Accepted
698,GreenfieldCentral_IN,North America,United States,,High School,12,Accepted
845,Grenoble,Europe,France,Information Processing,IGEM,17,Accepted
818,Groningen,Europe,Netherlands,Food & Energy,IGEM,14,Accepted
714,HAFS_Bioholics,Asia,Korea, Republic Of,,High School,5,Accepted
789,Harvey Mudd,North America,United States,Foundational Advance,IGEM,7,Accepted
862,Heidelberg_LSL,Europe,Germany,,High School,11,Accepted
686,Hewitt-Trussville,North America,United States,,High School,9,Accepted
748,HIT-Harbin,Asia,China,Health & Medicine,IGEM,21,Accepted
733,HKUST-Hong_Kong,Asia,Hong Kong,Health & Medicine,IGEM,36,Accepted
855,HKU_HongKong,Asia,Hong Kong,Environment,IGEM,22,Accepted
759,HokkaidoU_Japan,Asia,Japan,Manufacturing,IGEM,17,Accepted
786,Hong_Kong-CUHK,Asia,Hong Kong,Foundational Advance,IGEM,19,Accepted
805,HUST-China,Asia,China,Food & Energy,IGEM,24,Accepted
856,IIT_Madras,Asia,India,New Application,IGEM,18,Accepted
935,IvyTech-South_Bend,North America,United States,Environment,IGEM,11,Accepted
800,Johns_Hopkins-Software,North America,United States,Software Tools,IGEM,6,Accepted
799,Johns_Hopkins-Wetware,North America,United States,Manufacturing,IGEM,10,Accepted
730,JUIT-India,Asia,India,Environment,IGEM,11,Accepted
885,KABK_ArtScience,Europe,Netherlands,,IGEM,7,Withdrawn
907,KAIST_Korea,Asia,Korea, Republic Of,Environment,IGEM,10,Accepted
835,KAIT_Japan,Asia,Japan,Health & Medicine,IGEM,27,Accepted
758,KIT-Kyoto,Asia,Japan,Health & Medicine,IGEM,19,Accepted
746,Korea_Science_Academy,Asia,Korea, Republic Of,,High School,0,Pending
739,Korea_U_Seoul,Asia,Korea, Republic Of,Food & Energy,IGEM,15,Accepted
797,Kyoto,Asia,Japan,New Application,IGEM,28,Accepted
852,Leicester,Europe,United Kingdom,Food & Energy,IGEM,11,Accepted
901,Lethbridge,North America,Canada,Manufacturing,IGEM,22,Accepted
736,Lethbridge_Canada,North America,Canada,,High School,39,Accepted
894,Lleida-Spain,Europe,Spain,,IGEM,13,Withdrawn
823,LMU-Munich,Europe,Germany,New Application,IGEM,11,Accepted
927,LYON,Europe,France,,IGEM,5,Pending
802,Lyon-INSA,Europe,France,Food & Energy,IGEM,25,Accepted
953,Macquarie_Australia,Asia,Australia,New Application,IGEM,25,Accepted
930,Manitoba,North America,Canada,,IGEM,2,Withdrawn
866,Marburg_SYNMIKRO,Europe,Germany,Foundational Advance,IGEM,17,Accepted
832,McMaster-Ontario,North America,Canada,Health & Medicine,IGEM,14,Withdrawn
694,MediaArts_HTH_CA,North America,United States,,High School,3,Accepted
843,METU,Europe,Turkey,Environment,IGEM,20,Accepted
880,Michigan,North America,United States,Foundational Advance,IGEM,23,Accepted
814,Minnesota,North America,United States,Manufacturing,IGEM,15,Accepted
877,Missouri_Miners,North America,United States,Foundational Advance,IGEM,31,Accepted
779,MIT,North America,United States,Information Processing,IGEM,23,Accepted
955,MIT_E,North America,United States,,IGEM,4,Accepted
689,Mount_Saint_Mary_NJ,North America,Unspecified,,High School,0,Pending
788,Nanjing-China,Asia,China,Health & Medicine,IGEM,10,Accepted
905,Nanjing_China_Bio,Asia,China,Health & Medicine,IGEM,19,Accepted
887,NCTU_Formosa,Asia,Taiwan,Food & Energy,IGEM,24,Accepted
713,NC_School_of_Sci_Math,North America,United States,,High School,11,Accepted
931,Nevada,North America,United States,Health & Medicine,IGEM,12,Accepted
701,NewLondonFarquizzles,North America,United States,,High School,8,Accepted
903,Northeastern,North America,United States,Software Tools,IGEM,6,Withdrawn
912,Northwestern,North America,United States,Health & Medicine,IGEM,11,Accepted
828,NOUVEAUPARADIGMESCIENTIFIQUE,Europe,Congo, The Democratic Republic Of The,,IGEM,0,Pending
774,NRP-UEA-Norwich,Europe,United Kingdom,New Application,IGEM,10,Accepted
889,NTHU_BioEE,Asia,Taiwan,,IGEM,2,Withdrawn
822,NTNU_Trondheim,Europe,Norway,Manufacturing,IGEM,10,Accepted
817,NTU-Taida,Asia,Taiwan,Health & Medicine,IGEM,22,Accepted
868,NYC_Hunter,North America,United States,Information Processing,IGEM,14,Accepted
869,NYC_Hunter_Software,North America,United States,Software Tools,IGEM,13,Accepted
896,NYMU-Taipei,Asia,Taiwan,Environment,IGEM,27,Accepted
850,NYU_Gallatin,North America,United States,New Application,IGEM,27,Accepted
941,Osaka,Asia,Japan,Environment,IGEM,9,Accepted
737,OUC-China,Asia,China,Environment,IGEM,19,Accepted
944,Panama_INDICASAT,Latin America,Panama,Environment,IGEM,19,Accepted
910,Paris-Saclay,Europe,France,New Application,IGEM,19,Accepted
914,Paris_Bettencourt,Europe,France,Environment,IGEM,15,Accepted
819,Peking,Asia,China,Foundational Advance,IGEM,22,Accepted
904,Peking_E,Asia,China,,IGEM,1,Pending
811,Penn,North America,United States,Health & Medicine,IGEM,7,Accepted
933,Penn_State,North America,United States,Foundational Advance,IGEM,9,Accepted
922,Peru_BioE,Latin America,Peru,,IGEM,8,Accepted
929,Potsdam_Bioware,Europe,Germany,Manufacturing,IGEM,17,Accepted
760,PrepaTec_GarzaSadaMx,Latin America,Mexico,,High School,17,Accepted
932,Purdue,North America,United States,Environment,IGEM,21,Accepted
781,Queens_Canada,North America,Canada,Foundational Advance,IGEM,20,Accepted
915,Reed,North America,United States,,IGEM,3,Withdrawn
840,RHIT,North America,United States,New Application,IGEM,9,Accepted
787,Rutgers,North America,United States,Food & Energy,IGEM,8,Accepted
924,Saitama,Asia,Japan,,IGEM,7,Withdrawn
696,Saloniki_Greece_12,Europe,United States,,High School,17,Accepted
899,SDU-Denmark,Europe,Denmark,Health & Medicine,IGEM,15,Accepted
884,sentegen,Europe,Turkey,,IGEM,5,Accepted
873,SEU_A,Asia,China,Health & Medicine,IGEM,20,Accepted
897,SEU_O_China,Asia,China,Information Processing,IGEM,16,Accepted
719,Sharon_BasicallyAcid,North America,United States,,High School,9,Accepted
717,Sharon_MA_Aquila,North America,United States,,High School,8,Accepted
718,Sharon_MA_ArborVitae,North America,United States,,High School,12,Accepted
809,Shenzhen,Asia,China,Foundational Advance,IGEM,29,Accepted
771,SJTU-BioX-Shanghai,Asia,China,New Application,IGEM,21,Accepted
782,Slovenia,Europe,Slovenia,Health & Medicine,IGEM,24,Accepted
829,SogangU-Korea,Asia,Korea, Republic Of,,IGEM,0,Pending
716,SouthBendMishawakaIN,North America,United States,,High School,8,Accepted
847,Stanford-Brown,North America,United States,New Application,IGEM,17,Accepted
925,St_Andrews,Europe,United Kingdom,Environment,IGEM,17,Accepted
767,SUSTC-Shenzhen-A,Asia,China,Software Tools,IGEM,18,Accepted
827,SUSTC-Shenzhen-B,Asia,United States,Software Tools,IGEM,15,Accepted
963,Suwanee_GA,North America,Unspecified,,IGEM,0,Deleted
806,SYSU-China,Asia,Hong Kong,New Application,IGEM,23,Accepted
893,SYSU-Software,Asia,China,Software Tools,IGEM,23,Accepted
942,Tec-Monterrey,Latin America,Mexico,New Application,IGEM,15,Accepted
946,Tec-Monterrey_Bio,Latin America,Mexico,,IGEM,4,Withdrawn
945,Tec-Monterrey_EKAM,Latin America,Mexico,Manufacturing,IGEM,12,Accepted
784,Technion,Europe,Israel,New Application,IGEM,12,Accepted
821,Tianjin,Asia,China,New Application,IGEM,17,Accepted
938,TJHSST_Clone-ials_VA,North America,United States,,High School,1,Accepted
749,TMU-Tokyo,Asia,Japan,Environment,IGEM,25,Accepted
769,Tokyo-NoKoGen,Asia,Japan,New Application,IGEM,26,Accepted
934,Tokyo_Tech,Asia,Japan,Information Processing,IGEM,16,Accepted
926,Toronto,North America,Canada,Food & Energy,IGEM,10,Accepted
875,Trieste,Europe,Italy,Food & Energy,IGEM,15,Accepted
766,Tsinghua,Asia,China,Information Processing,IGEM,23,Accepted
740,Tsinghua-A,Asia,China,Foundational Advance,IGEM,23,Accepted
837,Tsinghua-D,Asia,China,Foundational Advance,IGEM,12,Accepted
775,TU-Delft,Europe,Netherlands,Information Processing,IGEM,18,Accepted
881,TU-Eindhoven,Europe,Netherlands,New Application,IGEM,14,Accepted
950,Tuebingen,Europe,Germany,Environment,IGEM,17,Accepted
808,TU_Darmstadt,Europe,Germany,Environment,IGEM,30,Accepted
801,TU_Munich,Europe,Germany,Food & Energy,IGEM,25,Accepted
688,Tyngsboro_MA_Tigers,North America,United States,,High School,12,Accepted
859,UANLe_Mexico,Latin America,United States,,IGEM,6,Accepted
888,UANL_Mty-Mexico,Latin America,Mexico,Environment,IGEM,26,Accepted
857,UC-Merced,North America,United States,Food & Energy,IGEM,14,Accepted
943,UCLondon,Europe,United Kingdom,,IGEM,16,Accepted
919,UConn,North America,United States,Health & Medicine,IGEM,10,Accepted
726,UCSF,North America,United States,Foundational Advance,IGEM,16,Accepted
743,UC_Chile,Latin America,Chile,New Application,IGEM,9,Accepted
936,UC_Davis,North America,United States,Environment,IGEM,12,Accepted
920,UC_Davis_E,North America,United States,,IGEM,5,Accepted
890,UGA-Georgia,North America,United States,Foundational Advance,IGEM,10,Accepted
715,UISGZ_MaLab_China,Asia,China,,High School,18,Accepted
865,UIUC-Illinois,North America,United States,Foundational Advance,IGEM,18,Accepted
898,UIUC_Illinois,North America,United States,,IGEM,7,Accepted
867,ULatinaPTY,Latin America,Panama,,IGEM,12,Withdrawn
908,ULB-Brussels,Europe,Belgium,New Application,IGEM,12,Accepted
961,UMASS-LOWELL,North America,United States,,IGEM,0,Pending
882,UMiami,North America,United States,,IGEM,6,Withdrawn
851,UNAM_Genomics_Mexico,Latin America,Mexico,Information Processing,IGEM,18,Accepted
731,UNITN-Trento,Europe,Italy,New Application,IGEM,12,Accepted
729,University_College_London,Europe,United Kingdom,Environment,IGEM,19,Accepted
807,uOttawa_CA,North America,Canada,Foundational Advance,IGEM,22,Accepted
854,UPIBI-Mexico,Latin America,Mexico,,IGEM,17,Withdrawn
864,Uppsala_University,Europe,Sweden,Health & Medicine,IGEM,31,Accepted
842,USC,North America,United States,New Application,IGEM,9,Accepted
886,USP-UNESP-Brazil,Latin America,Brazil,Foundational Advance,IGEM,22,Accepted
741,USTC-China,Asia,China,Food & Energy,IGEM,25,Accepted
742,USTC-Software,Asia,China,Software Tools,IGEM,12,Accepted
778,UT-Tokyo,Asia,Japan,Food & Energy,IGEM,23,Accepted
791,UT-Tokyo-Software,Asia,Japan,Software Tools,IGEM,9,Accepted
844,Utah_State,North America,United States,Manufacturing,IGEM,15,Accepted
815,UTBC-RDCongo,Europe,Congo, The Democratic Republic Of The,Environment,IGEM,9,Accepted
813,UTK-Knoxville,North America,United States,New Application,IGEM,9,Accepted
951,UTP-Software,Latin America,Panama,Software Tools,IGEM,8,Accepted
937,UTPreneur,Latin America,Panama,,IGEM,8,Accepted
876,UT_Dallas,North America,United States,Information Processing,IGEM,13,Accepted
754,Valencia,Europe,Spain,Food & Energy,IGEM,17,Accepted
763,Valencia_Biocampus,Europe,Spain,New Application,IGEM,32,Accepted
732,Virginia,North America,United States,Health & Medicine,IGEM,9,Accepted
728,VIT_Vellore,Asia,India,Food & Energy,IGEM,13,Accepted
883,Wageningen_UR,Europe,Netherlands,Health & Medicine,IGEM,16,Accepted
699,WarrenCentral_WCC_IN,North America,United States,,High School,11,Accepted
780,Warsaw,Europe,Poland,Foundational Advance,IGEM,11,Accepted
892,Washington,North America,United States,New Application,IGEM,41,Accepted
962,Washington_U_St_Louis,North America,United States,,IGEM,8,Accepted
906,WashU,North America,United States,Food & Energy,IGEM,8,Accepted
790,Waterloo,North America,Canada,Foundational Advance,IGEM,22,Accepted
795,Waterloo-E,North America,Canada,,IGEM,16,Accepted
816,Wellesley_HCI,North America,United States,Software Tools,IGEM,12,Accepted
940,Westminster,Europe,United Kingdom,Health & Medicine,IGEM,14,Accepted
928,West_Point,North America,United States,,IGEM,1,Withdrawn
861,WHU-China,Asia,China,Health & Medicine,IGEM,27,Accepted
762,Wisconsin-Madison,North America,United States,Food & Energy,IGEM,13,Accepted
948,WLC-Milwaukee,North America,United States,Health & Medicine,IGEM,8,Accepted
721,WoodlandHillsECRC_CA,North America,United States,,High School,15,Accepted
750,XMU-China,Asia,China,New Application,IGEM,21,Accepted
735,Yachachiq_Peru,Latin America,Peru,,High School,0,Pending
810,Yale,North America,United States,Foundational Advance,IGEM,16,Accepted
697,Zizur_Spain,Europe,Spain,,High School,0,Pending
738,ZJU-China,Asia,China,New Application,IGEM,13,Accepted
